molecule_chembl_id,M,N
CHEMBL1079497,3,3705
CHEMBL1079500,1,3705
CHEMBL1079501,1,3705
CHEMBL1079503,1,3705
CHEMBL1079504,1,3705
CHEMBL1079505,2,3705
CHEMBL1079512,1,3705
CHEMBL1079516,4,3705
CHEMBL1079517,3,3705
CHEMBL1079518,2,3705
CHEMBL1079523,2,3705
CHEMBL1079524,2,3705
CHEMBL1079525,2,3705
CHEMBL1079526,2,3705
CHEMBL1079528,1,3705
CHEMBL1079529,1,3705
CHEMBL107953,1,3705
CHEMBL1079534,1,3705
CHEMBL1079535,1,3705
CHEMBL1079536,1,3705
CHEMBL1079537,1,3705
CHEMBL1079538,2,3705
CHEMBL1079543,1,3705
CHEMBL1079544,1,3705
CHEMBL1079545,6,3705
CHEMBL107955,10,3705
CHEMBL1079552,3,3705
CHEMBL1079553,3,3705
CHEMBL1079554,2,3705
CHEMBL1079555,1,3705
CHEMBL1079557,1,3705
CHEMBL1079558,1,3705
CHEMBL1079559,2,3705
CHEMBL1079561,1,3705
CHEMBL1079562,2,3705
CHEMBL1079566,2,3705
CHEMBL1079567,2,3705
CHEMBL1079569,1,3705
CHEMBL1079571,2,3705
CHEMBL1079576,1,3705
CHEMBL1079577,3,3705
CHEMBL1079578,3,3705
CHEMBL1079579,1,3705
CHEMBL107958,1,3705
CHEMBL1079580,1,3705
CHEMBL1079585,1,3705
CHEMBL1079588,1,3705
CHEMBL1079589,1,3705
CHEMBL107959,1,3705
CHEMBL1079590,1,3705
CHEMBL1079593,2,3705
CHEMBL1079594,2,3705
CHEMBL1079595,2,3705
CHEMBL1079598,1,3705
CHEMBL10796,1,3705
CHEMBL1079600,1,3705
CHEMBL1079601,1,3705
CHEMBL1079602,1,3705
CHEMBL1079603,1,3705
CHEMBL1079608,1,3705
CHEMBL1079609,1,3705
CHEMBL1079610,1,3705
CHEMBL1079611,2,3705
CHEMBL1079612,1,3705
CHEMBL1079617,1,3705
CHEMBL1079618,1,3705
CHEMBL107962,2,3705
CHEMBL1079621,1,3705
CHEMBL1079622,1,3705
CHEMBL1079623,1,3705
CHEMBL1079624,1,3705
CHEMBL1079625,1,3705
CHEMBL1079626,1,3705
CHEMBL1079627,1,3705
CHEMBL1079628,1,3705
CHEMBL1079639,3,3705
CHEMBL1079640,3,3705
CHEMBL1079646,1,3705
CHEMBL1079652,1,3705
CHEMBL1079653,1,3705
CHEMBL1079657,1,3705
CHEMBL1079658,1,3705
CHEMBL1079659,1,3705
CHEMBL107966,1,3705
CHEMBL1079664,5,3705
CHEMBL1079667,3,3705
CHEMBL1079668,1,3705
CHEMBL1079669,3,3705
CHEMBL1079677,1,3705
CHEMBL1079686,2,3705
CHEMBL1079689,1,3705
CHEMBL1079690,1,3705
CHEMBL1079696,2,3705
CHEMBL1079705,1,3705
CHEMBL107971,1,3705
CHEMBL1079712,1,3705
CHEMBL1079713,2,3705
CHEMBL1079722,1,3705
CHEMBL1079729,1,3705
CHEMBL1079730,1,3705
CHEMBL1079732,1,3705
CHEMBL1079733,1,3705
CHEMBL1079735,1,3705
CHEMBL1079736,1,3705
CHEMBL1079737,2,3705
CHEMBL1079738,2,3705
CHEMBL1079739,1,3705
CHEMBL107974,1,3705
CHEMBL1079740,1,3705
CHEMBL1079742,3,3705
CHEMBL1079745,2,3705
CHEMBL1079746,2,3705
CHEMBL1079747,2,3705
CHEMBL1079748,2,3705
CHEMBL1079749,1,3705
CHEMBL1079750,1,3705
CHEMBL1079751,1,3705
CHEMBL1079752,2,3705
CHEMBL1079759,1,3705
CHEMBL1079760,1,3705
CHEMBL1079766,1,3705
CHEMBL1079767,1,3705
CHEMBL1079768,1,3705
CHEMBL1079769,1,3705
CHEMBL1079770,1,3705
CHEMBL1079771,1,3705
CHEMBL1079772,1,3705
CHEMBL1079773,1,3705
CHEMBL1079781,1,3705
CHEMBL1079782,1,3705
CHEMBL1079783,1,3705
CHEMBL1079784,1,3705
CHEMBL1079785,1,3705
CHEMBL1079787,3,3705
CHEMBL1079794,1,3705
CHEMBL1079795,1,3705
CHEMBL1079797,1,3705
CHEMBL1079798,1,3705
CHEMBL1079799,1,3705
CHEMBL1079801,4,3705
CHEMBL1079802,1,3705
CHEMBL1079803,4,3705
CHEMBL1079804,3,3705
CHEMBL1079809,1,3705
CHEMBL1079810,1,3705
CHEMBL1079814,2,3705
CHEMBL1079821,1,3705
CHEMBL1079822,3,3705
CHEMBL1079823,2,3705
CHEMBL1079824,3,3705
CHEMBL1079826,1,3705
CHEMBL1079831,1,3705
CHEMBL1079832,1,3705
CHEMBL1079837,3,3705
CHEMBL1079844,1,3705
CHEMBL1079846,3,3705
CHEMBL107985,2,3705
CHEMBL1079850,3,3705
CHEMBL1079854,1,3705
CHEMBL1079868,1,3705
CHEMBL1079869,2,3705
CHEMBL107987,1,3705
CHEMBL1079872,1,3705
CHEMBL1079873,1,3705
CHEMBL1079874,1,3705
CHEMBL1079875,2,3705
CHEMBL1079876,2,3705
CHEMBL1079877,2,3705
CHEMBL1079878,2,3705
CHEMBL107988,2,3705
CHEMBL1079888,1,3705
CHEMBL1079889,1,3705
CHEMBL107989,3,3705
CHEMBL1079890,1,3705
CHEMBL1079893,2,3705
CHEMBL1079894,2,3705
CHEMBL1079896,1,3705
CHEMBL1079897,1,3705
CHEMBL1079898,1,3705
CHEMBL1079903,2,3705
CHEMBL1079904,1,3705
CHEMBL1079905,3,3705
CHEMBL1079906,1,3705
CHEMBL1079907,1,3705
CHEMBL107991,2,3705
CHEMBL1079910,1,3705
CHEMBL1079911,1,3705
CHEMBL1079917,1,3705
CHEMBL1079918,3,3705
CHEMBL1079919,1,3705
CHEMBL1079920,1,3705
CHEMBL1079921,4,3705
CHEMBL1079925,1,3705
CHEMBL1079927,1,3705
CHEMBL107993,1,3705
CHEMBL1079935,4,3705
CHEMBL1079936,1,3705
CHEMBL1079937,1,3705
CHEMBL1079938,3,3705
CHEMBL1079940,2,3705
CHEMBL1079941,2,3705
CHEMBL1079942,2,3705
CHEMBL1079943,2,3705
CHEMBL1079944,1,3705
CHEMBL1079945,6,3705
CHEMBL1079946,5,3705
CHEMBL1079957,4,3705
CHEMBL1079958,3,3705
CHEMBL1079961,2,3705
CHEMBL1079962,2,3705
CHEMBL1079965,1,3705
CHEMBL1079966,1,3705
CHEMBL1079967,1,3705
CHEMBL1079968,1,3705
CHEMBL1079969,1,3705
CHEMBL1079975,2,3705
CHEMBL1079976,1,3705
CHEMBL1079977,1,3705
CHEMBL1079978,1,3705
CHEMBL107998,1,3705
CHEMBL1079980,3,3705
CHEMBL1079983,2,3705
CHEMBL1079984,1,3705
CHEMBL107999,1,3705
CHEMBL108,3,3705
CHEMBL1080,1,3705
CHEMBL10800,2,3705
CHEMBL1080000,1,3705
CHEMBL1080002,2,3705
CHEMBL1080013,1,3705
CHEMBL1080024,1,3705
CHEMBL1080026,1,3705
CHEMBL1080032,1,3705
CHEMBL1080033,1,3705
CHEMBL1080035,2,3705
CHEMBL108004,3,3705
CHEMBL1080041,1,3705
CHEMBL1080046,8,3705
CHEMBL1080056,1,3705
CHEMBL1080057,1,3705
CHEMBL1080058,1,3705
CHEMBL1080059,1,3705
CHEMBL108006,1,3705
CHEMBL1080063,1,3705
CHEMBL1080064,1,3705
CHEMBL1080067,2,3705
CHEMBL1080068,2,3705
CHEMBL1080069,3,3705
CHEMBL1080071,3,3705
CHEMBL1080072,4,3705
CHEMBL1080073,1,3705
CHEMBL1080076,2,3705
CHEMBL1080078,1,3705
CHEMBL1080079,1,3705
CHEMBL1080080,1,3705
CHEMBL1080081,1,3705
CHEMBL1080086,1,3705
CHEMBL1080088,3,3705
CHEMBL1080089,3,3705
CHEMBL1080090,2,3705
CHEMBL1080092,1,3705
CHEMBL1080093,1,3705
CHEMBL10801,1,3705
CHEMBL108010,1,3705
CHEMBL1080100,1,3705
CHEMBL1080101,1,3705
CHEMBL1080102,1,3705
CHEMBL1080103,2,3705
CHEMBL1080104,1,3705
CHEMBL1080105,1,3705
CHEMBL1080106,1,3705
CHEMBL1080107,1,3705
CHEMBL1080108,1,3705
CHEMBL1080109,2,3705
CHEMBL108011,2,3705
CHEMBL1080110,2,3705
CHEMBL1080111,2,3705
CHEMBL1080114,1,3705
CHEMBL1080117,3,3705
CHEMBL1080124,1,3705
CHEMBL1080126,3,3705
CHEMBL1080127,1,3705
CHEMBL1080128,1,3705
CHEMBL1080129,3,3705
CHEMBL108013,3,3705
CHEMBL1080135,1,3705
CHEMBL1080136,1,3705
CHEMBL1080137,1,3705
CHEMBL1080138,1,3705
CHEMBL1080140,2,3705
CHEMBL1080143,1,3705
CHEMBL1080147,1,3705
CHEMBL108015,1,3705
CHEMBL1080151,1,3705
CHEMBL1080155,1,3705
CHEMBL1080156,2,3705
CHEMBL1080157,1,3705
CHEMBL1080158,2,3705
CHEMBL1080159,4,3705
CHEMBL1080162,1,3705
CHEMBL1080164,1,3705
CHEMBL1080165,2,3705
CHEMBL1080168,1,3705
CHEMBL1080171,3,3705
CHEMBL1080172,2,3705
CHEMBL1080173,1,3705
CHEMBL1080184,1,3705
CHEMBL1080187,1,3705
CHEMBL1080188,1,3705
CHEMBL1080189,2,3705
CHEMBL1080190,1,3705
CHEMBL1080191,1,3705
CHEMBL1080198,1,3705
CHEMBL1080199,1,3705
CHEMBL1080206,1,3705
CHEMBL1080207,1,3705
CHEMBL1080209,1,3705
CHEMBL1080213,3,3705
CHEMBL1080215,3,3705
CHEMBL1080218,1,3705
CHEMBL1080219,1,3705
CHEMBL1080220,1,3705
CHEMBL1080231,2,3705
CHEMBL108024,3,3705
CHEMBL1080240,1,3705
CHEMBL1080241,4,3705
CHEMBL1080245,1,3705
CHEMBL1080255,1,3705
CHEMBL1080256,1,3705
CHEMBL108026,1,3705
CHEMBL1080262,2,3705
CHEMBL1080263,2,3705
CHEMBL1080264,1,3705
CHEMBL1080265,1,3705
CHEMBL1080268,1,3705
CHEMBL1080269,1,3705
CHEMBL1080271,1,3705
CHEMBL1080272,1,3705
CHEMBL1080273,1,3705
CHEMBL1080274,3,3705
CHEMBL1080277,1,3705
CHEMBL1080279,3,3705
CHEMBL108028,1,3705
CHEMBL1080281,1,3705
CHEMBL1080286,1,3705
CHEMBL1080289,1,3705
CHEMBL1080291,1,3705
CHEMBL1080292,1,3705
CHEMBL1080293,2,3705
CHEMBL1080294,3,3705
CHEMBL1080295,1,3705
CHEMBL1080298,2,3705
CHEMBL1080299,6,3705
CHEMBL1080300,1,3705
CHEMBL1080301,1,3705
CHEMBL1080302,1,3705
CHEMBL1080303,1,3705
CHEMBL1080304,1,3705
CHEMBL1080305,1,3705
CHEMBL1080306,1,3705
CHEMBL1080307,1,3705
CHEMBL1080312,1,3705
CHEMBL1080315,2,3705
CHEMBL1080316,1,3705
CHEMBL1080317,1,3705
CHEMBL1080318,1,3705
CHEMBL1080319,1,3705
CHEMBL1080320,1,3705
CHEMBL1080322,2,3705
CHEMBL1080323,2,3705
CHEMBL1080326,1,3705
CHEMBL1080327,3,3705
CHEMBL1080331,1,3705
CHEMBL1080332,2,3705
CHEMBL1080333,2,3705
CHEMBL1080334,1,3705
CHEMBL1080335,1,3705
CHEMBL1080339,1,3705
CHEMBL1080340,1,3705
CHEMBL1080341,1,3705
CHEMBL1080342,1,3705
CHEMBL1080349,2,3705
CHEMBL1080353,1,3705
CHEMBL1080355,1,3705
CHEMBL1080356,1,3705
CHEMBL1080359,1,3705
CHEMBL1080360,1,3705
CHEMBL1080361,3,3705
CHEMBL1080363,1,3705
CHEMBL1080365,3,3705
CHEMBL1080366,1,3705
CHEMBL1080368,3,3705
CHEMBL1080369,1,3705
CHEMBL1080375,1,3705
CHEMBL1080376,1,3705
CHEMBL1080377,1,3705
CHEMBL1080380,1,3705
CHEMBL1080381,1,3705
CHEMBL1080382,2,3705
CHEMBL1080383,1,3705
CHEMBL1080384,2,3705
CHEMBL1080386,2,3705
CHEMBL1080387,1,3705
CHEMBL1080389,2,3705
CHEMBL1080391,1,3705
CHEMBL1080393,1,3705
CHEMBL1080394,1,3705
CHEMBL1080395,1,3705
CHEMBL10804,1,3705
CHEMBL108040,1,3705
CHEMBL1080403,2,3705
CHEMBL1080404,2,3705
CHEMBL1080405,2,3705
CHEMBL1080406,2,3705
CHEMBL1080407,2,3705
CHEMBL1080411,1,3705
CHEMBL1080413,1,3705
CHEMBL1080417,1,3705
CHEMBL1080418,1,3705
CHEMBL1080419,1,3705
CHEMBL1080421,4,3705
CHEMBL108043,1,3705
CHEMBL1080437,1,3705
CHEMBL1080438,1,3705
CHEMBL1080439,1,3705
CHEMBL108044,1,3705
CHEMBL1080443,1,3705
CHEMBL1080444,2,3705
CHEMBL1080449,1,3705
CHEMBL1080451,1,3705
CHEMBL1080460,1,3705
CHEMBL1080463,2,3705
CHEMBL1080464,2,3705
CHEMBL1080469,1,3705
CHEMBL108047,1,3705
CHEMBL1080470,2,3705
CHEMBL1080472,1,3705
CHEMBL1080473,5,3705
CHEMBL1080475,4,3705
CHEMBL1080476,1,3705
CHEMBL1080479,1,3705
CHEMBL1080481,2,3705
CHEMBL1080482,1,3705
CHEMBL1080483,2,3705
CHEMBL1080484,2,3705
CHEMBL1080485,4,3705
CHEMBL1080489,3,3705
CHEMBL1080490,3,3705
CHEMBL1080497,3,3705
CHEMBL1080500,3,3705
CHEMBL1080506,2,3705
CHEMBL1080507,2,3705
CHEMBL1080508,2,3705
CHEMBL1080510,1,3705
CHEMBL1080512,3,3705
CHEMBL1080513,4,3705
CHEMBL1080515,1,3705
CHEMBL1080519,1,3705
CHEMBL1080520,2,3705
CHEMBL1080521,1,3705
CHEMBL1080522,3,3705
CHEMBL1080530,1,3705
CHEMBL1080532,1,3705
CHEMBL1080533,1,3705
CHEMBL1080534,1,3705
CHEMBL1080535,1,3705
CHEMBL1080540,1,3705
CHEMBL1080541,1,3705
CHEMBL1080542,1,3705
CHEMBL1080543,1,3705
CHEMBL1080544,1,3705
CHEMBL1080545,2,3705
CHEMBL1080546,2,3705
CHEMBL1080547,2,3705
CHEMBL1080548,1,3705
CHEMBL1080552,1,3705
CHEMBL1080554,3,3705
CHEMBL1080555,3,3705
CHEMBL1080556,1,3705
CHEMBL1080557,2,3705
CHEMBL1080559,2,3705
CHEMBL1080560,1,3705
CHEMBL1080561,2,3705
CHEMBL1080562,1,3705
CHEMBL1080569,3,3705
CHEMBL1080571,2,3705
CHEMBL1080574,1,3705
CHEMBL108058,3,3705
CHEMBL1080580,4,3705
CHEMBL1080581,2,3705
CHEMBL1080582,1,3705
CHEMBL1080583,4,3705
CHEMBL1080584,2,3705
CHEMBL1080585,2,3705
CHEMBL1080586,1,3705
CHEMBL10806,2,3705
CHEMBL1080601,1,3705
CHEMBL1080602,1,3705
CHEMBL1080603,1,3705
CHEMBL1080606,1,3705
CHEMBL1080607,1,3705
CHEMBL108061,2,3705
CHEMBL1080615,1,3705
CHEMBL1080616,1,3705
CHEMBL1080617,1,3705
CHEMBL1080619,1,3705
CHEMBL1080622,1,3705
CHEMBL1080627,1,3705
CHEMBL1080631,3,3705
CHEMBL1080633,1,3705
CHEMBL1080634,1,3705
CHEMBL1080635,1,3705
CHEMBL1080636,1,3705
CHEMBL1080639,3,3705
CHEMBL1080640,1,3705
CHEMBL1080648,2,3705
CHEMBL1080650,1,3705
CHEMBL1080651,1,3705
CHEMBL1080652,1,3705
CHEMBL1080655,1,3705
CHEMBL1080656,1,3705
CHEMBL1080660,1,3705
CHEMBL1080668,1,3705
CHEMBL1080671,3,3705
CHEMBL1080672,3,3705
CHEMBL1080673,1,3705
CHEMBL1080674,1,3705
CHEMBL1080676,3,3705
CHEMBL1080677,2,3705
CHEMBL1080678,1,3705
CHEMBL1080679,2,3705
CHEMBL108068,3,3705
CHEMBL1080683,3,3705
CHEMBL1080684,1,3705
CHEMBL1080686,2,3705
CHEMBL1080687,1,3705
CHEMBL1080691,1,3705
CHEMBL1080692,1,3705
CHEMBL1080694,1,3705
CHEMBL1080695,1,3705
CHEMBL1080699,3,3705
CHEMBL108070,1,3705
CHEMBL1080705,1,3705
CHEMBL1080709,1,3705
CHEMBL1080710,1,3705
CHEMBL1080711,3,3705
CHEMBL1080712,3,3705
CHEMBL1080717,3,3705
CHEMBL1080720,1,3705
CHEMBL1080722,2,3705
CHEMBL1080723,2,3705
CHEMBL1080724,2,3705
CHEMBL1080726,3,3705
CHEMBL1080727,3,3705
CHEMBL1080728,3,3705
CHEMBL1080729,1,3705
CHEMBL1080730,1,3705
CHEMBL1080733,2,3705
CHEMBL1080734,2,3705
CHEMBL1080735,1,3705
CHEMBL1080737,2,3705
CHEMBL1080740,2,3705
CHEMBL1080741,1,3705
CHEMBL1080744,1,3705
CHEMBL1080745,3,3705
CHEMBL1080746,3,3705
CHEMBL1080747,3,3705
CHEMBL1080749,1,3705
CHEMBL1080750,1,3705
CHEMBL1080751,1,3705
CHEMBL1080752,2,3705
CHEMBL1080753,1,3705
CHEMBL1080754,1,3705
CHEMBL1080755,1,3705
CHEMBL108076,3,3705
CHEMBL1080767,1,3705
CHEMBL1080771,1,3705
CHEMBL1080772,1,3705
CHEMBL1080779,1,3705
CHEMBL1080780,1,3705
CHEMBL1080781,1,3705
CHEMBL1080782,1,3705
CHEMBL1080783,1,3705
CHEMBL1080784,1,3705
CHEMBL1080785,1,3705
CHEMBL1080786,1,3705
CHEMBL1080787,4,3705
CHEMBL1080788,3,3705
CHEMBL1080789,4,3705
CHEMBL1080790,3,3705
CHEMBL1080794,1,3705
CHEMBL10808,1,3705
CHEMBL1080801,2,3705
CHEMBL1080802,2,3705
CHEMBL1080803,1,3705
CHEMBL1080805,2,3705
CHEMBL1080806,2,3705
CHEMBL1080807,2,3705
CHEMBL1080810,1,3705
CHEMBL1080812,1,3705
CHEMBL1080813,3,3705
CHEMBL1080814,3,3705
CHEMBL1080815,2,3705
CHEMBL1080816,1,3705
CHEMBL1080817,1,3705
CHEMBL1080818,1,3705
CHEMBL1080819,1,3705
CHEMBL108082,1,3705
CHEMBL1080820,1,3705
CHEMBL1080821,1,3705
CHEMBL1080822,2,3705
CHEMBL1080823,2,3705
CHEMBL1080826,1,3705
CHEMBL1080827,1,3705
CHEMBL1080829,1,3705
CHEMBL108083,3,3705
CHEMBL1080832,1,3705
CHEMBL108084,1,3705
CHEMBL1080841,1,3705
CHEMBL1080846,3,3705
CHEMBL1080847,1,3705
CHEMBL1080848,1,3705
CHEMBL1080849,1,3705
CHEMBL108085,4,3705
CHEMBL1080852,1,3705
CHEMBL1080853,1,3705
CHEMBL1080863,1,3705
CHEMBL1080864,1,3705
CHEMBL1080865,3,3705
CHEMBL1080866,1,3705
CHEMBL1080868,1,3705
CHEMBL1080873,1,3705
CHEMBL1080874,1,3705
CHEMBL1080875,1,3705
CHEMBL1080880,1,3705
CHEMBL1080881,2,3705
CHEMBL1080882,2,3705
CHEMBL1080883,2,3705
CHEMBL1080884,2,3705
CHEMBL1080885,2,3705
CHEMBL1080886,2,3705
CHEMBL1080887,2,3705
CHEMBL1080888,2,3705
CHEMBL1080890,1,3705
CHEMBL1080891,2,3705
CHEMBL1080892,2,3705
CHEMBL1080893,2,3705
CHEMBL1080896,1,3705
CHEMBL1080897,1,3705
CHEMBL1080899,1,3705
CHEMBL10809,3,3705
CHEMBL1080901,2,3705
CHEMBL1080902,7,3705
CHEMBL1080905,2,3705
CHEMBL1080906,1,3705
CHEMBL1080907,1,3705
CHEMBL1080908,1,3705
CHEMBL1080909,2,3705
CHEMBL1080910,1,3705
CHEMBL1080911,2,3705
CHEMBL1080912,2,3705
CHEMBL1080913,2,3705
CHEMBL1080915,1,3705
CHEMBL1080916,1,3705
CHEMBL1080917,1,3705
CHEMBL1080922,2,3705
CHEMBL1080924,2,3705
CHEMBL1080925,3,3705
CHEMBL1080926,1,3705
CHEMBL1080927,1,3705
CHEMBL1080932,1,3705
CHEMBL1080933,1,3705
CHEMBL1080935,2,3705
CHEMBL1080937,1,3705
CHEMBL1080938,1,3705
CHEMBL1080939,1,3705
CHEMBL108094,1,3705
CHEMBL1080940,1,3705
CHEMBL1080941,2,3705
CHEMBL1080950,1,3705
CHEMBL1080951,1,3705
CHEMBL1080954,1,3705
CHEMBL1080955,1,3705
CHEMBL1080957,1,3705
CHEMBL1080959,1,3705
CHEMBL1080964,1,3705
CHEMBL1080965,1,3705
CHEMBL1080966,1,3705
CHEMBL1080968,3,3705
CHEMBL1080969,4,3705
CHEMBL1080970,2,3705
CHEMBL1080971,1,3705
CHEMBL1080972,1,3705
CHEMBL1080973,1,3705
CHEMBL1080974,2,3705
CHEMBL1080975,3,3705
CHEMBL108098,1,3705
CHEMBL1080981,1,3705
CHEMBL1080982,1,3705
CHEMBL1080990,2,3705
CHEMBL1080994,9,3705
CHEMBL1080995,4,3705
CHEMBL1080998,1,3705
CHEMBL1081,1,3705
CHEMBL1081001,1,3705
CHEMBL1081002,1,3705
CHEMBL1081003,2,3705
CHEMBL1081004,1,3705
CHEMBL1081005,1,3705
CHEMBL1081006,1,3705
CHEMBL1081013,1,3705
CHEMBL1081019,2,3705
CHEMBL1081022,1,3705
CHEMBL1081023,5,3705
CHEMBL1081024,1,3705
CHEMBL1081025,1,3705
CHEMBL1081029,1,3705
CHEMBL1081031,2,3705
CHEMBL1081032,2,3705
CHEMBL1081033,1,3705
CHEMBL1081034,1,3705
CHEMBL1081035,3,3705
CHEMBL1081036,3,3705
CHEMBL1081037,1,3705
CHEMBL1081038,3,3705
CHEMBL1081039,3,3705
CHEMBL1081040,2,3705
CHEMBL1081041,3,3705
CHEMBL1081042,1,3705
CHEMBL1081044,1,3705
CHEMBL1081045,1,3705
CHEMBL1081046,1,3705
CHEMBL1081047,1,3705
CHEMBL1081054,1,3705
CHEMBL1081056,1,3705
CHEMBL1081057,1,3705
CHEMBL108106,1,3705
CHEMBL1081061,1,3705
CHEMBL1081062,1,3705
CHEMBL1081063,1,3705
CHEMBL1081069,1,3705
CHEMBL1081070,1,3705
CHEMBL1081071,1,3705
CHEMBL1081073,1,3705
CHEMBL1081074,1,3705
CHEMBL1081077,1,3705
CHEMBL1081078,2,3705
CHEMBL1081079,1,3705
CHEMBL1081083,1,3705
CHEMBL1081084,3,3705
CHEMBL1081085,1,3705
CHEMBL1081090,5,3705
CHEMBL1081093,3,3705
CHEMBL1081094,1,3705
CHEMBL1081095,1,3705
CHEMBL10811,1,3705
CHEMBL1081102,1,3705
CHEMBL1081103,1,3705
CHEMBL1081104,2,3705
CHEMBL1081105,2,3705
CHEMBL1081110,1,3705
CHEMBL1081111,2,3705
CHEMBL1081112,2,3705
CHEMBL1081113,2,3705
CHEMBL1081115,1,3705
CHEMBL1081116,1,3705
CHEMBL1081118,2,3705
CHEMBL1081119,2,3705
CHEMBL1081120,1,3705
CHEMBL1081128,2,3705
CHEMBL1081130,2,3705
CHEMBL1081131,2,3705
CHEMBL1081132,2,3705
CHEMBL1081133,1,3705
CHEMBL1081134,1,3705
CHEMBL1081138,1,3705
CHEMBL1081147,1,3705
CHEMBL1081148,1,3705
CHEMBL1081149,1,3705
CHEMBL1081150,1,3705
CHEMBL1081157,1,3705
CHEMBL1081160,4,3705
CHEMBL1081164,1,3705
CHEMBL1081166,1,3705
CHEMBL1081167,1,3705
CHEMBL1081168,1,3705
CHEMBL1081169,1,3705
CHEMBL1081172,1,3705
CHEMBL1081173,1,3705
CHEMBL1081174,1,3705
CHEMBL1081181,1,3705
CHEMBL1081182,1,3705
CHEMBL1081183,1,3705
CHEMBL1081184,1,3705
CHEMBL1081185,1,3705
CHEMBL1081186,2,3705
CHEMBL1081187,1,3705
CHEMBL1081188,3,3705
CHEMBL1081189,1,3705
CHEMBL1081190,2,3705
CHEMBL1081191,2,3705
CHEMBL1081192,2,3705
CHEMBL1081193,1,3705
CHEMBL1081194,1,3705
CHEMBL1081195,1,3705
CHEMBL1081196,3,3705
CHEMBL1081198,10,3705
CHEMBL1081203,3,3705
CHEMBL1081205,1,3705
CHEMBL1081207,1,3705
CHEMBL1081208,1,3705
CHEMBL1081209,2,3705
CHEMBL1081210,2,3705
CHEMBL1081212,1,3705
CHEMBL1081213,1,3705
CHEMBL108122,1,3705
CHEMBL1081222,1,3705
CHEMBL1081223,1,3705
CHEMBL1081224,1,3705
CHEMBL1081228,1,3705
CHEMBL108123,1,3705
CHEMBL1081233,2,3705
CHEMBL1081237,3,3705
CHEMBL1081241,1,3705
CHEMBL1081250,3,3705
CHEMBL1081251,2,3705
CHEMBL1081252,2,3705
CHEMBL1081253,2,3705
CHEMBL1081254,1,3705
CHEMBL1081255,2,3705
CHEMBL1081257,2,3705
CHEMBL1081258,2,3705
CHEMBL108126,1,3705
CHEMBL1081260,1,3705
CHEMBL1081261,1,3705
CHEMBL1081262,1,3705
CHEMBL1081263,2,3705
CHEMBL1081268,1,3705
CHEMBL1081269,1,3705
CHEMBL1081270,1,3705
CHEMBL1081271,1,3705
CHEMBL1081275,2,3705
CHEMBL1081276,1,3705
CHEMBL1081278,1,3705
CHEMBL108128,1,3705
CHEMBL1081285,2,3705
CHEMBL1081286,1,3705
CHEMBL1081287,1,3705
CHEMBL1081288,1,3705
CHEMBL1081290,3,3705
CHEMBL1081291,2,3705
CHEMBL1081292,2,3705
CHEMBL1081293,1,3705
CHEMBL1081294,2,3705
CHEMBL1081295,2,3705
CHEMBL1081296,2,3705
CHEMBL1081297,2,3705
CHEMBL1081298,2,3705
CHEMBL1081299,2,3705
CHEMBL108130,3,3705
CHEMBL1081300,1,3705
CHEMBL1081301,1,3705
CHEMBL1081302,3,3705
CHEMBL1081303,3,3705
CHEMBL1081304,2,3705
CHEMBL1081305,2,3705
CHEMBL1081306,2,3705
CHEMBL1081307,1,3705
CHEMBL1081309,2,3705
CHEMBL1081311,2,3705
CHEMBL1081312,59,3705
CHEMBL1081317,1,3705
CHEMBL1081329,1,3705
CHEMBL1081334,2,3705
CHEMBL1081335,2,3705
CHEMBL1081345,1,3705
CHEMBL1081346,1,3705
CHEMBL1081347,1,3705
CHEMBL1081348,1,3705
CHEMBL1081349,1,3705
CHEMBL1081350,1,3705
CHEMBL1081351,1,3705
CHEMBL1081352,1,3705
CHEMBL1081353,2,3705
CHEMBL1081354,2,3705
CHEMBL1081355,2,3705
CHEMBL1081357,1,3705
CHEMBL1081358,2,3705
CHEMBL1081359,2,3705
CHEMBL1081360,1,3705
CHEMBL1081361,2,3705
CHEMBL1081362,1,3705
CHEMBL1081367,1,3705
CHEMBL108137,1,3705
CHEMBL1081374,1,3705
CHEMBL1081375,1,3705
CHEMBL1081376,2,3705
CHEMBL1081377,2,3705
CHEMBL1081378,2,3705
CHEMBL1081379,2,3705
CHEMBL1081380,1,3705
CHEMBL1081387,1,3705
CHEMBL1081391,1,3705
CHEMBL1081401,3,3705
CHEMBL1081402,1,3705
CHEMBL1081403,1,3705
CHEMBL1081408,3,3705
CHEMBL1081409,4,3705
CHEMBL1081410,1,3705
CHEMBL108142,2,3705
CHEMBL1081424,1,3705
CHEMBL1081425,2,3705
CHEMBL1081426,1,3705
CHEMBL1081427,1,3705
CHEMBL1081428,1,3705
CHEMBL1081429,1,3705
CHEMBL1081430,1,3705
CHEMBL1081431,1,3705
CHEMBL1081432,1,3705
CHEMBL1081433,1,3705
CHEMBL1081436,4,3705
CHEMBL1081437,2,3705
CHEMBL1081438,2,3705
CHEMBL1081439,2,3705
CHEMBL108144,1,3705
CHEMBL1081441,1,3705
CHEMBL1081442,1,3705
CHEMBL1081443,4,3705
CHEMBL1081446,1,3705
CHEMBL1081447,1,3705
CHEMBL108145,1,3705
CHEMBL1081450,1,3705
CHEMBL1081451,2,3705
CHEMBL1081452,2,3705
CHEMBL1081453,2,3705
CHEMBL1081454,1,3705
